Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G
373,Ish Smith\smithis01,PG,22,MEM,15,0,7.5,0.7,2.1,0.344,0,0.1,0,0.7,2,0.367,0.344,0.3,0.7,0.455,0.1,0.3,0.3,1,0.3,0,0.5,0.7,1.8
394,Hasheem Thabeet\thabeha01,C,23,MEM,45,0,8.2,0.4,0.9,0.436,0,0,,0.4,0.9,0.436,0.436,0.4,0.8,0.543,0.5,1.1,1.7,0.1,0.2,0.3,0.4,1.6,1.2
410,Greivis Vasquez\vasqugr01,SG,24,MEM,70,1,12.3,1.4,3.3,0.408,0.4,1.2,0.291,1,2.1,0.476,0.461,0.5,0.6,0.773,0.2,0.9,1,2.2,0.3,0.1,1,1.2,3.6
436,Jason Williams\willija02,PG,35,MEM,11,0,11.3,0.8,2.6,0.31,0.3,1.4,0.2,0.5,1.3,0.429,0.362,0,0,,0,0.7,0.7,2.5,0.3,0.1,0.6,0.2,1.9
451,Sam Young\youngsa01,SF,25,MEM,78,46,20.2,3,6.3,0.472,0.2,0.6,0.34,2.8,5.7,0.486,0.489,1.1,1.5,0.767,0.5,1.9,2.4,0.9,0.9,0.3,0.8,1.5,7.3
18,Joel Anthony\anthojo01,C,28,MIA,75,11,19.5,0.7,1.3,0.535,0,0,,0.7,1.3,0.535,0.535,0.6,1,0.644,1.4,2.2,3.5,0.3,0.1,1.2,0.5,2.6,2
22,Carlos Arroyo\arroyca01,PG,31,MIA,49,42,20.3,2.2,4.9,0.458,0.6,1.3,0.438,1.7,3.6,0.466,0.517,0.6,0.7,0.8,0.3,1.4,1.6,2,0.3,0,0.9,1.2,5.6
44,Mike Bibby\bibbymi01,PG,32,MIA,22,12,26.5,2.5,5.7,0.437,1.8,4,0.455,0.7,1.7,0.395,0.595,0.5,0.7,0.625,0.1,2.1,2.2,2.5,0.5,0.1,1.5,2.1,7.3
56,Chris Bosh\boshch01,PF,26,MIA,77,77,36.3,6.8,13.7,0.496,0.1,0.3,0.24,6.7,13.4,0.502,0.499,5,6.1,0.815,1.8,6.5,8.3,1.9,0.8,0.6,1.8,2.2,18.7
84,Mario Chalmers\chalmma01,PG,24,MIA,70,28,22.6,2.2,5.5,0.399,1.2,3.3,0.359,1,2.2,0.459,0.506,0.8,0.9,0.871,0.2,1.9,2.1,2.5,1.1,0.1,1.3,2.3,6.4
104,Erick Dampier\dampier01,C,35,MIA,51,22,16,1,1.7,0.584,0,0,0,1,1.7,0.591,0.584,0.5,0.9,0.545,1,2.4,3.5,0.4,0.3,0.9,0.6,1.6,2.5
191,Udonis Haslem\hasleud01,PF,30,MIA,13,0,26.5,3.4,6.6,0.512,0,0,,3.4,6.6,0.512,0.512,1.2,1.5,0.8,2.2,5.9,8.2,0.5,0.5,0.2,1.1,3,8
210,Eddie House\houseed01,SG,32,MIA,56,1,17.5,2.3,5.7,0.399,1.2,3.1,0.389,1.1,2.6,0.411,0.505,0.7,0.7,0.95,0.2,1.5,1.6,1.1,0.6,0.1,0.5,1.2,6.5
213,Juwan Howard\howarju01,PF,37,MIA,57,0,10.4,1,2.2,0.44,0,0,,1,2.2,0.44,0.44,0.5,0.6,0.829,0.6,1.5,2.1,0.4,0.2,0.1,0.4,1.1,2.4
218,Zydrunas Ilgauskas\ilgauzy01,C,35,MIA,72,51,15.9,2.3,4.4,0.508,0,0,0,2.3,4.4,0.509,0.508,0.5,0.6,0.783,1.5,2.5,4,0.4,0.3,0.8,0.7,2.6,5
226,LeBron James\jamesle01,SF,26,MIA,79,79,38.8,9.6,18.8,0.51,1.2,3.5,0.33,8.4,15.3,0.552,0.541,6.4,8.4,0.759,1,6.5,7.5,7,1.6,0.6,3.6,2.1,26.7
244,James Jones\jonesja02,SF,30,MIA,81,8,19.1,1.8,4.3,0.422,1.5,3.5,0.429,0.3,0.7,0.39,0.6,0.7,0.9,0.833,0.3,1.7,2,0.5,0.4,0.2,0.3,1.6,5.9
270,Jamaal Magloire\magloja01,C,32,MIA,18,0,8.8,0.7,1.2,0.591,0,0,,0.7,1.2,0.591,0.591,0.5,1,0.5,0.9,2.4,3.4,0.2,0.2,0.1,0.3,1.4,1.9
294,Mike Miller\millemi01,SG,30,MIA,41,2,20.4,2,4.9,0.401,1,2.9,0.364,0.9,2,0.452,0.507,0.6,0.8,0.676,0.9,3.6,4.5,1.2,0.5,0,1,2.1,5.6
334,Dexter Pittman\pittmde01,C,22,MIA,2,0,5.5,0.5,1.5,0.333,0,0,,0.5,1.5,0.333,0.333,0,0,,0.5,1,1.5,0,0,0,1,1,1
381,Jerry Stackhouse\stackje01,SG,36,MIA,7,1,7.1,0.4,1.7,0.25,0.1,0.6,0.25,0.3,1.1,0.25,0.292,0.7,1,0.714,0.1,0.9,1,0.4,0,0.3,0.3,0.4,1.7
413,Dwyane Wade\wadedw01,SG,29,MIA,76,76,37.1,9.1,18.2,0.5,0.8,2.7,0.306,8.3,15.5,0.534,0.523,6.5,8.6,0.758,1.6,4.8,6.4,4.6,1.5,1.1,3.1,2.6,25.5
33,Earl Barron\barroea01,C,29,MIL,7,0,12.1,2.4,5.3,0.459,0,0,,2.4,5.3,0.459,0.459,0.3,0.3,1,1.7,1.4,3.1,0.6,0.3,0.3,0.3,1.4,5.1
52,Andrew Bogut\bogutan01,C,26,MIL,65,65,35.3,5.6,11.4,0.495,0,0.1,0,5.6,11.4,0.497,0.495,1.5,3.3,0.442,3.1,8,11.1,2,0.7,2.6,1.9,3.3,12.8
57,Earl Boykins\boykiea01,PG,34,MIL,57,0,15.1,2.7,6.2,0.443,0.5,1.2,0.38,2.3,4.9,0.459,0.482,1.2,1.4,0.841,0.3,0.7,1,2.5,0.7,0.1,0.9,0.8,7.2
63,Jon Brockman\brockjo01,C,23,MIL,63,6,10.7,0.8,1.5,0.511,0,0,,0.8,1.5,0.511,0.511,0.6,0.9,0.678,1.2,1.7,2.9,0.3,0.2,0,0.4,1.9,2.2
111,Carlos Delfino\delfica01,SF,28,MIL,49,40,32.4,4.1,10.5,0.39,2.1,5.8,0.37,1.9,4.7,0.415,0.492,1.2,1.5,0.8,0.5,3.6,4.1,2.3,1.6,0.2,1.2,1.5,11.5
117,Keyon Dooling\doolike01,PG,30,MIL,80,22,22,2.6,6.5,0.397,1,2.9,0.346,1.6,3.6,0.439,0.475,1,1.2,0.83,0.2,1.3,1.5,3,0.7,0.1,1.1,1.5,7.1
120,Chris Douglas-Roberts\douglch01,SF,24,MIL,44,12,20.1,2.7,6.2,0.429,0.3,1,0.326,2.3,5.2,0.449,0.456,1.7,2,0.831,0.2,1.8,2,1.1,0.7,0.3,0.8,1.7,7.3
168,Drew Gooden\goodedr01,PF,29,MIL,35,18,24.6,4.5,10.3,0.431,0.1,0.6,0.15,4.4,9.8,0.447,0.435,2.3,2.9,0.794,2.1,4.7,6.8,1.3,0.6,0.5,1.3,2.8,11.3
220,Ersan Ilyasova\ilyaser01,PF,23,MIL,60,34,25.1,3.7,8.5,0.436,0.6,2,0.298,3.1,6.4,0.479,0.471,1.6,1.7,0.894,1.8,4.3,6.1,0.9,0.9,0.4,1.1,2.7,9.5
232,Brandon Jennings\jennibr01,PG,21,MIL,63,61,34.4,5.7,14.7,0.39,1.6,4.8,0.323,4.2,9.9,0.422,0.443,3.2,3.9,0.809,0.7,3,3.7,4.8,1.5,0.3,2.3,2.1,16.2
269,Corey Maggette\maggeco01,SF,31,MIL,67,18,20.9,3.8,8.3,0.453,0.4,1.2,0.359,3.4,7.2,0.468,0.478,4,4.9,0.834,0.7,2.9,3.6,1.3,0.3,0.1,1.9,2.6,12
282,Luc Mbah a Moute\mbahalu01,PF,24,MIL,79,52,26.5,2.5,5.4,0.463,0,0.1,0,2.5,5.3,0.47,0.463,1.7,2.4,0.707,2.1,3.2,5.3,0.9,0.9,0.4,1,2.3,6.7
349,Michael Redd\reddmi01,SG,31,MIL,10,0,13.4,1.8,4.5,0.4,0.4,1.7,0.235,1.4,2.8,0.5,0.444,0.4,0.4,1,0,0.8,0.8,1.2,0.2,0.1,0.4,0.4,4.4
360,John Salmons\salmojo01,SG,31,MIL,73,70,35,5.1,12.3,0.415,1.1,3,0.379,4,9.3,0.427,0.462,2.7,3.3,0.813,0.4,3.3,3.6,3.5,1,0.4,1.9,2.2,14
362,Larry Sanders\sandela01,C,22,MIL,60,12,14.5,1.9,4.5,0.433,0,0,,1.9,4.5,0.433,0.433,0.5,0.8,0.56,1,2,3,0.3,0.4,1.2,0.6,2,4.3
371,Brian Skinner\skinnbr01,C,34,MIL,2,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
392,Garrett Temple\templga01,SG,24,MIL,9,0,9.2,0.8,2.3,0.333,0.3,1.1,0.3,0.4,1.2,0.364,0.405,0,0.4,0,0,0.7,0.7,0.7,0.1,0.1,0.2,0.9,1.9
3,Maurice Ager\agerma01,SG,26,MIN,4,0,7.3,1.5,2.8,0.545,0.8,1,0.75,0.8,1.8,0.429,0.682,0,0,,0,0.5,0.5,0.3,0.3,0,1,1,3.8
39,Michael Beasley\beaslmi01,SF,22,MIN,73,73,32.3,7.7,17.1,0.45,0.8,2.2,0.366,6.9,14.8,0.463,0.474,3,4,0.753,1.6,4,5.6,2.2,0.7,0.7,2.7,3,19.2
61,Corey Brewer\breweco01,SF,24,MIN,56,22,24.3,3,7.8,0.384,0.5,1.8,0.263,2.5,6,0.42,0.414,2.2,3.1,0.708,0.8,1.9,2.7,1.4,1.6,0.3,1.4,2.4,8.6
130,Wayne Ellington\ellinwa01,SG,23,MIN,62,8,19,2.6,6.4,0.403,0.8,2,0.397,1.8,4.5,0.406,0.463,0.7,0.9,0.792,0.4,1.3,1.7,1.2,0.5,0,0.9,1.4,6.6
148,Jonny Flynn\flynnjo01,PG,21,MIN,53,8,18.5,2,5.6,0.365,0.6,1.9,0.31,1.5,3.7,0.393,0.417,0.6,0.8,0.762,0.2,1.2,1.5,3.4,0.6,0.1,2.1,1.1,5.3
155,Sundiata Gaines\gainesu01,PG,24,MIN,8,0,8.1,0.9,2.8,0.318,0.3,0.8,0.333,0.6,2,0.313,0.364,0.6,1.3,0.5,0.1,0.6,0.8,0.8,0.4,0,0.8,0.5,2.6
195,Lazar Hayward\haywala01,SF,24,MIN,42,0,10,1.3,3.7,0.357,0.4,1.4,0.283,0.9,2.2,0.404,0.412,0.8,1,0.786,0.5,1.1,1.7,0.7,0.3,0.2,0.5,1,3.8
241,Wesley Johnson\johnswe01,SG,23,MIN,79,63,26.2,3.4,8.6,0.397,1.3,3.7,0.356,2.1,5,0.427,0.473,0.8,1.2,0.696,0.6,2.4,3,1.9,0.7,0.7,1.2,2.1,9
253,Kosta Koufos\koufoko01,C,21,MIN,39,1,8.6,1.2,2.8,0.435,0,0.1,0,1.2,2.7,0.443,0.435,0.3,0.6,0.5,1.1,1.4,2.5,0.2,0.2,0.5,0.6,1.3,2.7
266,Kevin Love\loveke01,PF,22,MIN,73,73,35.8,6.6,14.1,0.47,1.2,2.9,0.417,5.4,11.2,0.483,0.513,5.8,6.8,0.85,4.5,10.7,15.2,2.5,0.6,0.4,2.1,2,20.2
291,Darko Milicic\milicda01,C,25,MIN,69,69,24.4,3.9,8.4,0.469,0,0,,3.9,8.4,0.469,0.469,0.9,1.7,0.557,1.9,3.3,5.2,1.5,0.8,2,2.2,3.3,8.8
328,Nikola Pekovic\pekovni01,C,25,MIN,65,11,13.6,2.1,4,0.517,0,0,,2.1,4,0.517,0.517,1.3,1.8,0.763,1.4,1.6,3,0.4,0.3,0.5,1.4,2.8,5.5
345,Anthony Randolph\randoan01,C,21,MIN,23,3,20.1,4.7,9.5,0.498,0,0,,4.7,9.5,0.498,0.498,2.3,3.2,0.703,1.4,3.8,5.2,1.1,0.8,0.7,1.9,2,11.7
353,Luke Ridnour\ridnolu01,PG,29,MIN,71,66,30.4,4.5,9.6,0.468,1.1,2.6,0.44,3.4,7,0.479,0.528,1.7,1.9,0.883,0.5,2.3,2.8,5.4,1.3,0.1,2.2,2.1,11.8
391,Sebastian Telfair\telfase01,PG,25,MIN,37,8,19.2,2.6,6.5,0.402,0.8,2.1,0.359,1.9,4.4,0.423,0.461,1.2,1.6,0.733,0.5,1,1.5,3,0.7,0.1,1.7,1.7,7.2
401,Anthony Tolliver\tollian01,SF,25,MIN,65,4,21,2.2,4.8,0.45,0.7,1.8,0.409,1.4,3,0.475,0.526,1.6,2,0.802,1.4,3.1,4.5,1.3,0.4,0.4,0.8,2.2,6.7
425,Martell Webster\webstma02,SF,24,MIN,46,1,23.8,3.3,7.4,0.447,1.2,2.9,0.417,2.1,4.5,0.466,0.528,2,2.7,0.77,0.8,2.4,3.2,1.2,0.6,0.2,1.3,2.2,9.8
141,Jordan Farmar\farmajo01,PG,24,NJN,73,18,24.6,3.5,8.9,0.392,1.5,4.2,0.359,2,4.8,0.421,0.475,1.1,1.4,0.82,0.3,2,2.4,5,0.8,0.1,1.9,1.8,9.6
142,Derrick Favors\favorde01,PF,19,NJN,56,23,19.5,2.5,4.9,0.511,0,0,,2.5,4.9,0.511,0.511,1.3,2.1,0.612,2.3,3.1,5.3,0.4,0.3,0.7,1,3.3,6.3
154,Dan Gadzuric\gadzuda01,PF,32,NJN,14,5,11.9,1.2,2.9,0.415,0,0,,1.2,2.9,0.415,0.415,0.4,0.9,0.385,1.3,2.2,3.5,0.2,0.2,0.8,0.6,2,2.8
155,Sundiata Gaines\gainesu01,PG,24,NJN,10,0,14.6,2,4.8,0.417,0.4,1.7,0.235,1.6,3.1,0.516,0.458,1.1,2,0.55,1,1.4,2.4,2.5,0.9,0,1.3,1.1,5.5
173,Stephen Graham\grahast01,SG,28,NJN,59,28,16.3,1.4,3.4,0.405,0.1,0.4,0.238,1.3,3,0.425,0.418,0.5,0.6,0.816,0.3,1.8,2.1,0.7,0.2,0,0.6,1.8,3.4
180,Orien Greene\greenor01,SG,28,NJN,3,0,1.7,0.3,0.7,0.5,0,0,,0.3,0.7,0.5,0.5,0.3,0.7,0.5,0,0,0,0.3,0.3,0,0,0,1
188,Devin Harris\harride01,PG,27,NJN,54,54,31.9,4.8,11.3,0.425,0.6,2,0.3,4.2,9.3,0.452,0.452,4.8,5.7,0.84,0.2,2.2,2.4,7.6,1.1,0.1,2.9,2.4,15
215,Kris Humphries\humphkr01,PF,25,NJN,74,44,27.9,4.1,7.9,0.527,0,0,0,4.1,7.9,0.527,0.527,1.7,2.6,0.665,3,7.4,10.4,1.1,0.4,1.1,1.4,2.3,10
225,Damion James\jamesda01,SF,23,NJN,25,9,16.1,1.8,4.1,0.447,0,0.1,0,1.8,4,0.46,0.447,0.7,1.1,0.643,0.7,2.7,3.4,0.8,0.6,0.5,1,1.4,4.4
264,Brook Lopez\lopezbr01,C,22,NJN,82,82,35.2,7.9,16,0.492,0,0,0,7.9,16,0.492,0.492,4.7,6,0.787,2.4,3.5,6,1.6,0.6,1.5,2.1,2.9,20.4
301,Anthony Morrow\morroan01,SG,25,NJN,58,47,32,4.8,10.7,0.45,1.9,4.5,0.423,2.9,6.2,0.469,0.539,1.7,1.8,0.897,0.6,2.3,3,1.2,0.3,0.1,0.9,2.3,13.2
304,Troy Murphy\murphtr01,PF,30,NJN,18,4,16,1.4,4.2,0.342,0.2,1.3,0.174,1.2,2.9,0.415,0.368,0.5,0.9,0.529,0.6,3.6,4.2,0.9,0.4,0.1,0.7,1.6,3.6
320,Travis Outlaw\outlatr01,SF,26,NJN,82,55,28.8,3.3,8.9,0.375,0.9,3.1,0.302,2.4,5.8,0.413,0.427,1.6,2.1,0.772,0.7,3.3,4,1,0.4,0.4,0.9,1.8,9.2
331,Johan Petro\petrojo01,C,25,NJN,77,1,11.6,1.7,3.8,0.445,0,0.1,0,1.7,3.7,0.451,0.445,0.2,0.4,0.536,0.8,1.9,2.8,0.6,0.4,0.4,0.6,2.3,3.5
357,Quinton Ross\rossqu01,SF,29,NJN,36,4,9.8,0.7,1.6,0.441,0,0.1,0,0.7,1.6,0.464,0.441,0.1,0.4,0.357,0.3,0.6,0.8,0.3,0.1,0.2,0.2,1.1,1.6
376,Joe Smith\smithjo02,PF,35,NJN,4,3,6.3,0.3,1,0.25,0,0,,0.3,1,0.25,0.25,0,0,,0.3,0.5,0.8,0.3,0,0,0.5,0.8,0.5
408,Ben Uzoh\uzohbe01,PG,22,NJN,42,0,10.4,1.5,3.4,0.424,0.1,0.2,0.375,1.4,3.2,0.426,0.434,0.8,1.3,0.589,0.7,0.7,1.5,1.6,0.3,0.2,0.6,0.7,3.8
412,Sasha Vujacic\vujacsa01,SG,26,NJN,56,17,28.5,4.1,10.2,0.404,1.7,4.6,0.369,2.4,5.7,0.432,0.486,1.4,1.7,0.851,0.5,2.7,3.3,2.3,0.9,0.1,1.1,2.3,11.4
429,Mario West\westma02,SG,26,NJN,6,3,19.3,1.5,3.5,0.429,0.2,0.7,0.25,1.3,2.8,0.471,0.452,0.5,0.8,0.6,0.3,1.5,1.8,1.7,1.2,0,0.3,2.2,3.7
435,Deron Williams\willide01,PG,26,NJN,12,12,38,4.9,14.1,0.349,1.3,4.9,0.271,3.6,9.2,0.391,0.396,3.8,4.8,0.793,0.7,3.9,4.6,12.8,1.3,0.3,3.6,3.2,15
444,Terrence Williams\willite01,SG,23,NJN,10,0,20.6,2.9,7.3,0.397,0.4,1.2,0.333,2.5,6.1,0.41,0.425,0.5,1,0.5,0.3,3.3,3.6,3.1,0.5,0,2.5,2.1,6.7
447,Brandan Wright\wrighbr03,PF,23,NJN,16,1,11.5,1.4,3.4,0.407,0,0,,1.4,3.4,0.407,0.407,0.9,1.1,0.824,1.1,1.9,3,0.4,0.5,0.4,0.3,0.9,3.6
14,David Andersen\anderda03,PF,30,NOH,29,0,7.7,1.1,2.6,0.446,0.2,0.4,0.385,1,2.1,0.459,0.48,0.2,0.5,0.467,0.4,1.3,1.7,0.2,0.1,0.2,0.5,1,2.7
20,Trevor Ariza\arizatr01,SF,25,NOH,75,75,34.7,4,10.2,0.398,1.1,3.6,0.303,2.9,6.5,0.45,0.451,1.8,2.6,0.701,0.8,4.6,5.4,2.2,1.6,0.4,1.6,2.4,11
38,Jerryd Bayless\bayleje01,PG,22,NOH,11,0,13.5,1.5,4.5,0.347,0.3,1.3,0.214,1.3,3.2,0.4,0.378,1.2,1.5,0.765,0.2,1.2,1.4,2.5,0.2,0.1,1.5,1.5,4.5
41,Marco Belinelli\belinma01,SG,24,NOH,80,69,24.5,3.8,8.6,0.437,1.7,4.1,0.414,2.1,4.6,0.458,0.534,1.2,1.6,0.784,0.2,1.7,1.9,1.2,0.5,0.1,1,1.8,10.5
139,Patrick Ewing\ewingpa02,SF,26,NOH,7,0,2.7,0,0.7,0,0,0.3,0,0,0.4,0,0,0.4,0.6,0.75,0.1,0.1,0.3,0.3,0,0.1,0.1,0.1,0.4
175,Aaron Gray\grayaa01,C,26,NOH,41,6,13,1.4,2.4,0.566,0,0,,1.4,2.4,0.566,0.566,0.4,0.8,0.5,1.4,2.7,4.2,0.4,0.3,0.3,0.8,2.3,3.1
178,Willie Green\greenwi01,SG,29,NOH,77,13,21.7,3.5,7.9,0.443,0.7,2,0.348,2.8,5.9,0.476,0.488,1,1.3,0.78,0.3,1.8,2.1,1,0.5,0.2,0.9,1.9,8.7
219,Didier Ilunga-Mbenga\mbengdj01,C,30,NOH,41,0,8,0.6,1.2,0.469,0,0,,0.6,1.2,0.469,0.469,0.3,0.4,0.722,0.9,1.2,2.1,0.1,0.1,0.7,0.5,1.3,1.4
222,Jarrett Jack\jackja01,SG,27,NOH,70,2,19.6,3,7.4,0.412,0.4,1.2,0.345,2.6,6.2,0.425,0.44,2,2.4,0.845,0.2,1.7,1.9,2.6,0.6,0.1,1.1,1.1,8.5
255,Carl Landry\landrca01,PF,27,NOH,23,10,26.2,4.7,8.8,0.527,0,0,0,4.7,8.8,0.53,0.527,2.5,3.2,0.795,1.7,2.4,4.1,0.6,0.4,0.5,1.2,3.1,11.8
289,Pops Mensah-Bonsu\mensapo01,PF,27,NOH,7,0,5,0.1,0.4,0.333,0,0,,0.1,0.4,0.333,0.333,0,0,,0.4,1.1,1.6,0.3,0,0,0.3,1.6,0.3
318,Emeka Okafor\okafoem01,C,28,NOH,72,72,31.8,4.2,7.3,0.573,0,0,0,4.2,7.3,0.574,0.573,2,3.6,0.562,3.2,6.3,9.5,0.6,0.6,1.8,1.7,3.2,10.3
326,Chris Paul\paulch01,PG,25,NOH,80,80,36,5.4,11.6,0.463,0.9,2.3,0.388,4.5,9.3,0.482,0.502,4.2,4.8,0.878,0.5,3.6,4.1,9.8,2.4,0.1,2.2,2.5,15.9
327,Sasha Pavlovic\pavloal01,SG,27,NOH,4,1,12.5,0.5,2.8,0.182,0,1.3,0,0.5,1.5,0.333,0.182,0,0,,0,1.5,1.5,1.5,0,1,0.3,1,1
335,Quincy Pondexter\pondequ01,SF,22,NOH,66,6,11.1,1.1,2.7,0.406,0.3,0.8,0.36,0.8,2,0.423,0.456,0.4,0.5,0.706,0.3,1,1.3,0.4,0.3,0.2,0.2,1,2.8
375,Jason Smith\smithja02,C,24,NOH,77,6,14.3,1.8,4,0.443,0,0,0,1.8,4,0.446,0.443,0.8,0.9,0.843,1.2,2,3.1,0.5,0.3,0.4,0.7,1.9,4.3
384,Peja Stojakovic\stojape01,SF,33,NOH,6,0,14.8,2.3,5.5,0.424,1.8,4.2,0.44,0.5,1.3,0.375,0.591,1,1.2,0.857,0,1,1,1,0.3,0,0.7,0.3,7.5
400,Marcus Thornton\thornma01,SG,23,NOH,46,0,16.2,3,7.3,0.41,0.8,2,0.376,2.2,5.2,0.423,0.463,1.1,1.4,0.758,0.5,2.3,2.8,0.9,0.4,0.1,0.8,1.1,7.8
427,David West\westda01,PF,30,NOH,70,70,35,7.5,14.9,0.508,0,0.1,0.222,7.5,14.7,0.51,0.509,3.8,4.7,0.807,2.2,5.3,7.6,2.3,1,0.9,2,2.9,18.9
17,Carmelo Anthony\anthoca01,SF,26,NYK,27,27,36.2,9.1,19.9,0.461,2,4.6,0.424,7.2,15.2,0.472,0.51,6.1,7,0.872,1.5,5.2,6.7,3,0.9,0.6,2.4,3.3,26.3
27,Renaldo Balkman\balkmre01,SF,26,NYK,3,0,6,0.3,1.3,0.25,0.3,0.7,0.5,0,0.7,0,0.375,0,0,,0.3,0.7,1,0,0.3,0,0.3,1.3,1
46,Chauncey Billups\billuch01,PG,34,NYK,21,21,31.6,5,12.3,0.403,2,6,0.328,3,6.3,0.474,0.483,5.7,6.3,0.902,0.6,2.5,3.1,5.5,0.9,0.1,2.3,2.5,17.5
65,Derrick Brown\brownde04,SF,23,NYK,8,0,11,1.5,2.3,0.667,0.4,0.5,0.75,1.1,1.8,0.643,0.75,0.9,1.6,0.538,1.1,0.8,1.9,0.5,0.5,0.3,0.9,1.4,4.3
81,Anthony Carter\cartean01,PG,35,NYK,19,0,16.3,1.8,4,0.461,0.4,1.5,0.286,1.4,2.5,0.563,0.513,0.3,0.3,1,0.4,1.7,2.1,2.3,0.9,0.3,1.3,1.6,4.4
86,Wilson Chandler\chandwi01,SF,23,NYK,51,30,34.5,6.4,14,0.461,1.7,4.8,0.351,4.7,9.2,0.518,0.521,1.9,2.3,0.807,1.2,4.7,5.9,1.7,0.7,1.4,1.3,3,16.4
119,Toney Douglas\douglto01,SG,24,NYK,81,9,24.3,3.9,9.3,0.416,1.8,4.7,0.373,2.1,4.6,0.46,0.511,1,1.3,0.794,0.8,2.2,3,3,1.1,0,1.1,2.2,10.6
143,Raymond Felton\feltora01,PG,26,NYK,54,54,38.4,6.3,14.8,0.423,1.6,5,0.328,4.6,9.9,0.471,0.478,2.9,3.4,0.867,0.7,2.9,3.6,9,1.8,0.2,3.3,2.1,17.1
146,Landry Fields\fieldla01,SG,22,NYK,82,81,31,3.6,7.3,0.497,1,2.7,0.393,2.6,4.7,0.556,0.568,1.4,1.8,0.769,1.3,5.1,6.4,1.9,1,0.2,1.3,1.4,9.7
156,Danilo Gallinari\gallida01,PF,22,NYK,48,48,34.8,4.4,10.6,0.415,1.7,5,0.347,2.7,5.6,0.474,0.496,5.4,6,0.893,1,3.8,4.8,1.7,0.8,0.4,1.2,2.4,15.9
231,Jared Jeffries\jeffrja01,PF,29,NYK,24,9,19.3,0.8,2.1,0.38,0,0.1,0.333,0.8,2,0.383,0.39,0.3,0.8,0.421,1.8,1.6,3.4,1,1,0.6,0.7,2.3,2
277,Roger Mason\masonro01,SG,30,NYK,26,0,12.3,1,3,0.338,0.6,1.7,0.364,0.4,1.3,0.303,0.442,0.3,0.4,0.7,0.2,1.5,1.7,0.8,0.2,0.1,0.2,1,2.9
302,Timofey Mozgov\mozgoti01,C,24,NYK,34,14,13.5,1.5,3.3,0.464,0,0,,1.5,3.3,0.464,0.464,0.9,1.3,0.705,1.2,1.9,3.1,0.4,0.4,0.7,0.9,2.2,4
345,Anthony Randolph\randoan01,PF,21,NYK,17,0,7.5,0.8,2.6,0.311,0.1,0.2,0.25,0.8,2.4,0.317,0.322,0.4,0.7,0.5,0.6,1.7,2.4,0.4,0.2,0.5,0.6,0.9,2.1
348,Andy Rautins\rautian01,SG,24,NYK,5,0,4.8,0.6,1.4,0.429,0.2,0.8,0.25,0.4,0.6,0.667,0.5,0.2,0.4,0.5,0,0.2,0.2,0.6,0.2,0,1.4,0,1.6
385,Amar'e Stoudemire\stoudam01,C,28,NYK,78,78,36.8,9.5,19,0.502,0.1,0.3,0.435,9.4,18.7,0.503,0.505,6.1,7.7,0.792,2.5,5.6,8.2,2.6,0.9,1.9,3.2,3.5,25.3
402,Ronny Turiaf\turiaro01,C,28,NYK,64,21,17.8,1.6,2.5,0.632,0,0,,1.6,2.5,0.632,0.632,1,1.5,0.622,1,2.2,3.2,1.4,0.5,1.1,0.6,2.5,4.2
415,Henry Walker\walkebi01,SG,23,NYK,61,1,12.9,1.7,3.9,0.441,1,2.5,0.386,0.7,1.4,0.542,0.566,0.5,0.7,0.705,0.3,1.7,2,0.6,0.3,0.1,0.6,1.3,4.9
442,Shawne Williams\willish03,PF,24,NYK,64,11,20.7,2.6,6,0.426,1.3,3.3,0.401,1.2,2.7,0.457,0.536,0.6,0.8,0.837,0.9,2.8,3.7,0.7,0.6,0.8,0.7,2.6,7.1
443,Shelden Williams\willish02,PF,27,NYK,17,6,11.6,1.2,2.3,0.538,0,0,,1.2,2.3,0.538,0.538,1.4,1.7,0.828,1.1,1.8,2.9,0.8,0.3,0.2,0.4,2,3.9
6,Cole Aldrich\aldrico01,C,22,OKC,18,0,7.9,0.4,0.8,0.533,0,0,,0.4,0.8,0.533,0.533,0.1,0.2,0.5,0.7,1.2,1.9,0.2,0.3,0.4,0.4,1.7,1
93,Nick Collison\collini01,C,30,OKC,71,2,21.5,1.9,3.4,0.566,0,0,,1.9,3.4,0.566,0.566,0.8,1,0.753,1.7,2.8,4.5,1,0.6,0.4,0.8,3,4.6
96,Daequan Cook\cookda02,SG,23,OKC,43,0,13.9,1.8,4.2,0.436,1.5,3.6,0.422,0.3,0.6,0.519,0.616,0.4,0.5,0.8,0.2,1.5,1.7,0.5,0.3,0,0.4,1.2,5.6
128,Kevin Durant\duranke01,SF,22,OKC,78,78,38.9,9.1,19.7,0.462,1.9,5.3,0.35,7.3,14.4,0.504,0.509,7.6,8.7,0.88,0.7,6.1,6.8,2.7,1.1,1,2.8,2,27.7
177,Jeff Green\greenje02,PF,24,OKC,49,49,37,5.5,12.6,0.437,1.1,3.8,0.304,4.4,8.9,0.493,0.482,3,3.7,0.818,1.2,4.4,5.6,1.8,0.8,0.4,1.6,2.9,15.2
