,Unnamed: 0,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G
218,218,105,Jamal Crawford\crawfja01,SG,33,LAC,69,24,30.3,6.1,14.7,0.416,2.3,6.5,0.361,3.8,8.2,0.46,0.496,4.0,4.7,0.866,0.5,1.8,2.3,3.2,0.9,0.2,2.0,1.7,18.6
219,219,118,Glen Davis\davisgl01,PF,28,LAC,23,1,13.4,1.7,3.5,0.481,0.0,0.0,0.0,1.7,3.5,0.488,0.481,0.8,1.0,0.7829999999999999,0.9,2.1,3.0,0.3,0.5,0.3,0.7,2.1,4.2
220,220,131,Jared Dudley\dudleja01,SF,28,LAC,74,43,23.4,2.6,6.0,0.438,1.1,3.0,0.36,1.6,3.0,0.518,0.529,0.5,0.8,0.655,0.5,1.7,2.2,1.4,0.6,0.1,0.8,2.0,6.9
221,221,173,Danny Granger\grangda01,SF,30,LAC,12,0,16.2,3.0,7.0,0.429,1.0,2.8,0.353,2.0,4.2,0.48,0.5,1.0,1.2,0.857,0.6,1.8,2.3,0.7,0.3,0.3,0.8,1.8,8.0
222,222,179,Willie Green\greenwi01,SG,32,LAC,55,9,15.8,1.9,4.9,0.376,0.7,2.2,0.339,1.1,2.7,0.407,0.452,0.5,0.6,0.8240000000000001,0.2,1.2,1.4,0.9,0.4,0.2,0.6,1.7,5.0
223,223,180,Blake Griffin\griffbl01,PF,24,LAC,80,80,35.8,9.0,17.0,0.528,0.2,0.6,0.273,8.8,16.4,0.537,0.5329999999999999,6.0,8.4,0.715,2.4,7.1,9.5,3.9,1.2,0.6,2.8,3.3,24.1
224,224,210,Ryan Hollins\holliry01,PF,29,LAC,61,0,7.9,0.9,1.2,0.736,0.0,0.0,,0.9,1.2,0.736,0.736,0.6,0.9,0.625,0.5,1.0,1.5,0.1,0.1,0.5,0.5,1.4,2.3
225,225,223,Stephen Jackson\jacksst02,SF,35,LAC,9,0,11.9,0.7,2.9,0.231,0.1,1.6,0.071,0.6,1.3,0.417,0.25,0.2,0.4,0.5,0.2,0.9,1.1,0.6,0.7,0.1,0.7,1.2,1.7
226,226,228,Antawn Jamison\jamisan01,PF,37,LAC,22,0,11.3,1.3,4.2,0.315,0.4,1.9,0.195,1.0,2.3,0.412,0.359,0.8,1.1,0.72,0.4,2.1,2.5,0.3,0.4,0.1,0.3,1.3,3.8
227,227,246,DeAndre Jordan\jordade01,C,25,LAC,82,82,35.0,4.2,6.3,0.6759999999999999,0.0,0.0,,4.2,6.3,0.6759999999999999,0.6759999999999999,2.0,4.6,0.428,4.0,9.5,13.6,0.9,1.0,2.5,1.5,3.2,10.4
228,228,314,Darius Morris\morrida01,PG,23,LAC,10,0,5.4,0.4,1.3,0.308,0.0,0.7,0.0,0.4,0.6,0.667,0.308,0.1,0.2,0.5,0.0,0.5,0.5,0.5,0.2,0.0,0.2,0.9,0.9
229,229,322,Byron Mullens\mulleby01,C,24,LAC,27,0,6.2,1.0,2.4,0.406,0.5,1.4,0.333,0.5,0.9,0.52,0.508,0.1,0.2,0.333,0.3,0.9,1.2,0.2,0.2,0.1,0.5,1.2,2.5
230,230,349,Chris Paul\paulch01,PG,28,LAC,62,62,35.0,6.5,14.0,0.467,1.3,3.4,0.368,5.3,10.6,0.498,0.511,4.8,5.6,0.855,0.6,3.7,4.3,10.7,2.5,0.1,2.3,2.5,19.1
231,231,368,J.J. Redick\redicjj01,SG,29,LAC,35,34,28.2,5.2,11.4,0.455,2.1,5.3,0.395,3.1,6.1,0.507,0.546,2.8,3.0,0.915,0.3,1.9,2.1,2.2,0.8,0.1,1.2,1.9,15.2
232,232,437,Hedo Turkoglu\turkohe01,SF,34,LAC,38,0,10.3,1.1,2.9,0.385,0.6,1.3,0.44,0.5,1.6,0.339,0.486,0.2,0.5,0.5,0.3,2.1,2.3,0.9,0.5,0.3,0.4,1.3,3.0
233,233,449,Sasha Vujacic\vujacsa01,SG,29,LAC,2,0,5.0,1.0,2.5,0.4,0.5,1.0,0.5,0.5,1.5,0.333,0.5,0.0,0.0,,0.0,1.5,1.5,0.0,0.5,0.0,1.5,0.5,2.5
234,234,458,Maalik Wayns\waynsma01,PG,22,LAC,2,0,4.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0
235,235,41,Kent Bazemore\bazemke01,SG,24,LAL,23,15,28.0,4.8,10.7,0.451,1.4,3.9,0.371,3.4,6.8,0.4970000000000001,0.518,2.0,3.2,0.644,0.2,3.1,3.3,3.1,1.3,0.3,2.2,2.6,13.1
236,236,51,Steve Blake\blakest01,PG,33,LAL,27,27,33.0,3.3,8.6,0.378,1.9,4.9,0.397,1.3,3.8,0.353,0.489,1.0,1.3,0.8,0.3,3.5,3.8,7.6,1.3,0.1,2.6,1.8,9.5
237,237,66,MarShon Brooks\brookma01,SG,25,LAL,18,0,12.7,2.4,4.9,0.489,0.6,1.1,0.579,1.8,3.8,0.464,0.551,1.0,1.4,0.6920000000000001,0.4,1.2,1.7,1.2,0.7,0.2,0.9,0.9,6.4
238,238,69,Kobe Bryant\bryanko01,SG,35,LAL,6,6,29.5,5.2,12.2,0.425,0.5,2.7,0.188,4.7,9.5,0.491,0.445,3.0,3.5,0.857,0.3,4.0,4.3,6.3,1.2,0.2,5.7,1.5,13.8
239,239,143,Jordan Farmar\farmajo01,PG,27,LAL,41,5,22.2,3.7,8.9,0.415,1.7,3.9,0.438,2.0,5.0,0.397,0.511,1.1,1.4,0.746,0.5,2.0,2.5,4.9,0.9,0.2,2.3,1.6,10.1
240,240,160,Pau Gasol\gasolpa01,C,33,LAL,60,60,31.4,7.1,14.8,0.48,0.1,0.2,0.28600000000000003,7.0,14.5,0.483,0.482,3.1,4.2,0.736,2.1,7.6,9.7,3.4,0.5,1.5,2.4,2.1,17.4
241,241,191,Elias Harris\harriel01,SF,24,LAL,2,0,5.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0
242,242,192,Manny Harris\harrima01,SG,24,LAL,9,0,20.0,3.1,7.8,0.4,0.8,2.2,0.35,2.3,5.6,0.42,0.45,1.1,1.3,0.833,0.8,3.0,3.8,1.2,0.4,0.1,1.0,1.1,8.1
243,243,200,Xavier Henry\henryxa01,SF,22,LAL,43,5,21.1,3.3,8.0,0.417,0.7,1.9,0.34600000000000003,2.7,6.1,0.439,0.458,2.7,4.1,0.655,0.6,2.1,2.7,1.2,1.0,0.2,1.3,1.8,10.0
244,244,206,Jordan Hill\hilljo01,PF,26,LAL,72,32,20.8,4.0,7.2,0.5489999999999999,0.0,0.0,0.0,4.0,7.2,0.55,0.5489999999999999,1.7,2.5,0.685,2.7,4.7,7.4,0.8,0.4,0.9,1.0,2.4,9.7
245,245,240,Wesley Johnson\johnswe01,SF,26,LAL,79,62,28.4,3.5,8.2,0.425,1.3,3.4,0.369,2.2,4.8,0.466,0.502,0.8,1.0,0.792,0.9,3.5,4.4,1.6,1.1,1.0,1.1,2.6,9.1
246,246,248,Chris Kaman\kamanch01,C,31,LAL,39,13,18.9,4.5,8.9,0.509,0.0,0.1,0.0,4.5,8.8,0.513,0.509,1.3,1.7,0.765,1.4,4.5,5.9,1.5,0.3,1.0,1.9,2.4,10.4
247,247,251,Ryan Kelly\kellyry01,PF,22,LAL,59,25,22.2,2.7,6.3,0.423,0.8,2.4,0.338,1.8,3.9,0.476,0.488,1.9,2.3,0.815,0.7,3.0,3.7,1.6,0.5,0.8,0.8,2.5,8.0
248,248,284,Kendall Marshall\marshke01,PG,22,LAL,54,45,29.0,3.1,7.8,0.406,1.3,3.3,0.399,1.8,4.5,0.411,0.49,0.4,0.7,0.528,0.3,2.6,2.9,8.8,0.9,0.1,2.8,1.4,8.0
249,249,299,Jodie Meeks\meeksjo01,SG,26,LAL,77,70,33.2,5.4,11.6,0.463,2.1,5.2,0.401,3.3,6.3,0.514,0.5539999999999999,2.9,3.4,0.857,0.4,2.1,2.5,1.8,1.4,0.1,1.4,1.5,15.7
250,250,327,Steve Nash*\nashst01,PG,39,LAL,15,10,20.9,2.4,6.3,0.383,0.5,1.6,0.333,1.9,4.7,0.4,0.426,1.5,1.6,0.917,0.3,1.7,1.9,5.7,0.5,0.1,2.1,1.2,6.8
251,251,381,Robert Sacre\sacrero01,C,24,LAL,65,13,16.8,2.2,4.6,0.477,0.0,0.0,,2.2,4.6,0.477,0.477,1.0,1.4,0.6809999999999999,1.3,2.6,3.9,0.8,0.4,0.7,0.7,2.1,5.4
252,252,471,Shawne Williams\willish03,PF,27,LAL,36,13,20.9,2.0,5.3,0.38,1.2,3.6,0.326,0.9,1.8,0.4920000000000001,0.49,0.4,0.6,0.7,0.7,3.9,4.6,0.8,0.5,0.8,0.6,2.6,5.6
253,253,479,Nick Young\youngni01,SG,28,LAL,64,9,28.3,6.0,13.9,0.435,2.1,5.5,0.386,3.9,8.4,0.468,0.511,3.7,4.5,0.825,0.5,2.1,2.6,1.5,0.7,0.2,1.5,2.4,17.9
254,254,10,Tony Allen\allento01,SG,32,MEM,55,28,23.2,3.7,7.5,0.494,0.2,0.9,0.234,3.5,6.7,0.527,0.507,1.4,2.2,0.628,1.4,2.3,3.8,1.7,1.6,0.3,1.6,2.2,9.0
255,255,39,Jerryd Bayless\bayleje01,PG,25,MEM,31,5,21.0,2.9,7.7,0.377,0.8,2.7,0.301,2.1,5.0,0.417,0.429,1.5,1.8,0.789,0.3,1.6,1.9,2.1,0.6,0.2,0.7,2.3,8.1
256,256,80,Nick Calathes\calatni01,SG,24,MEM,71,7,16.5,2.0,4.4,0.457,0.3,0.9,0.311,1.7,3.5,0.4920000000000001,0.487,0.6,1.0,0.611,0.3,1.6,1.9,2.9,0.9,0.1,1.4,1.6,4.9
257,257,100,Mike Conley\conlemi01,PG,26,MEM,73,73,33.5,6.3,14.1,0.45,1.4,4.0,0.361,4.9,10.1,0.484,0.5,3.1,3.8,0.815,0.6,2.4,2.9,6.0,1.5,0.2,2.1,1.9,17.2
258,258,110,Seth Curry\curryse01,PG,23,MEM,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,259,117,Ed Davis\davised01,PF,24,MEM,63,4,15.2,2.5,4.6,0.534,0.0,0.0,,2.5,4.6,0.534,0.534,0.7,1.4,0.528,1.5,2.7,4.1,0.4,0.3,0.7,0.6,1.8,5.7
260,260,152,Jamaal Franklin\frankja01,SG,22,MEM,21,0,7.7,0.8,1.9,0.41,0.2,0.5,0.455,0.5,1.3,0.393,0.474,0.1,0.1,1.0,0.2,0.9,1.1,0.3,0.2,0.1,0.5,1.1,1.9
261,261,159,Marc Gasol\gasolma01,C,29,MEM,59,59,33.4,5.7,12.1,0.473,0.0,0.2,0.182,5.7,11.9,0.477,0.474,3.1,4.1,0.768,1.4,5.8,7.2,3.6,1.0,1.3,1.9,2.5,14.6
262,262,237,James Johnson\johnsja01,SF,26,MEM,52,4,18.4,2.8,5.9,0.464,0.4,1.7,0.253,2.3,4.3,0.5479999999999999,0.5,1.5,1.7,0.8440000000000001,1.2,2.0,3.2,2.1,0.8,1.1,1.3,2.0,7.4
263,263,256,Kosta Koufos\koufoko01,C,24,MEM,80,22,16.9,2.8,5.7,0.495,0.0,0.0,,2.8,5.7,0.495,0.495,0.8,1.2,0.645,2.0,3.2,5.2,0.5,0.4,0.9,0.8,2.3,6.4
264,264,265,Courtney Lee\leeco01,SG,28,MEM,49,47,30.0,4.2,8.8,0.476,1.0,2.9,0.345,3.2,5.9,0.54,0.532,1.7,1.8,0.9,0.4,2.4,2.8,1.7,0.9,0.4,1.0,1.8,11.0
265,265,270,Jon Leuer\leuerjo01,PF,24,MEM,49,0,13.1,2.5,5.0,0.4920000000000001,0.5,1.0,0.469,2.0,4.0,0.4970000000000001,0.539,0.8,1.0,0.787,0.8,2.5,3.2,0.4,0.4,0.3,0.6,1.3,6.2
266,266,305,Mike Miller\millemi01,SF,33,MEM,82,4,20.8,2.6,5.4,0.481,1.3,2.8,0.459,1.3,2.6,0.505,0.602,0.6,0.7,0.821,0.4,2.2,2.5,1.6,0.3,0.1,0.9,1.2,7.1
267,267,314,Darius Morris\morrida01,PG,23,MEM,5,0,13.2,1.2,3.2,0.375,0.4,1.4,0.28600000000000003,0.8,1.8,0.444,0.438,0.2,0.6,0.333,0.8,0.8,1.6,1.6,0.6,0.0,1.2,0.6,3.0
268,268,356,Quincy Pondexter\pondequ01,SG,25,MEM,15,2,18.0,2.1,5.3,0.392,0.7,2.3,0.324,1.3,3.0,0.444,0.462,1.4,1.7,0.8079999999999999,0.7,1.1,1.7,1.3,0.3,0.1,1.0,1.2,6.3
269,269,363,Tayshaun Prince\princta01,SF,33,MEM,76,76,25.6,2.6,6.5,0.407,0.3,0.9,0.29,2.4,5.6,0.426,0.4270000000000001,0.4,0.8,0.5670000000000001,0.4,2.7,3.1,1.6,0.5,0.3,0.5,0.8,6.0
270,270,367,Zach Randolph\randoza01,PF,32,MEM,79,79,34.2,7.1,15.2,0.467,0.0,0.3,0.1,7.1,14.9,0.474,0.468,3.2,4.3,0.742,3.4,6.7,10.1,2.5,0.7,0.3,2.3,2.7,17.4
271,271,441,Beno Udrih\udrihbe01,SG,31,MEM,10,0,5.5,1.0,1.8,0.556,0.2,0.2,1.0,0.8,1.6,0.5,0.611,0.5,0.6,0.833,0.0,0.2,0.2,0.6,0.1,0.1,0.5,0.4,2.7
272,272,9,Ray Allen*\allenra02,SG,38,MIA,73,9,26.5,3.3,7.4,0.442,1.6,4.2,0.375,1.7,3.2,0.53,0.5489999999999999,1.4,1.6,0.905,0.3,2.5,2.8,2.0,0.7,0.1,1.2,1.6,9.6
273,273,13,Chris Andersen\anderch01,C,35,MIA,72,0,19.4,2.5,3.8,0.644,0.0,0.2,0.25,2.4,3.7,0.662,0.649,1.7,2.3,0.71,1.8,3.5,5.3,0.3,0.4,1.3,0.7,2.3,6.6
274,274,19,Joel Anthony\anthojo01,C,31,MIA,12,0,3.1,0.2,0.5,0.333,0.0,0.0,,0.2,0.5,0.333,0.333,0.2,0.2,1.0,0.2,0.4,0.6,0.0,0.0,0.3,0.1,0.3,0.5
275,275,37,Shane Battier\battish01,SF,35,MIA,73,56,20.1,1.4,3.8,0.382,1.0,2.9,0.348,0.4,0.9,0.4920000000000001,0.515,0.2,0.3,0.652,0.5,1.4,1.9,0.9,0.7,0.5,0.3,1.7,4.1
276,276,43,Michael Beasley\beaslmi01,SF,25,MIA,55,2,15.1,3.2,6.5,0.499,0.4,1.0,0.389,2.8,5.5,0.518,0.528,1.1,1.4,0.772,0.6,2.6,3.1,0.8,0.4,0.4,1.0,1.7,7.9
277,277,60,Chris Bosh\boshch01,C,29,MIA,79,79,32.0,6.2,12.1,0.516,0.9,2.8,0.339,5.3,9.3,0.569,0.555,2.8,3.4,0.82,1.2,5.4,6.6,1.1,1.0,1.0,1.6,2.4,16.2
278,278,88,Mario Chalmers\chalmma01,PG,27,MIA,73,73,29.8,3.5,7.7,0.454,1.2,3.1,0.385,2.3,4.6,0.5,0.531,1.7,2.2,0.742,0.6,2.4,2.9,4.9,1.6,0.2,2.2,2.9,9.8
279,279,96,Norris Cole\coleno01,PG,25,MIA,82,6,24.6,2.5,6.1,0.414,0.7,2.1,0.345,1.8,4.0,0.451,0.474,0.6,0.8,0.779,0.2,1.7,2.0,3.0,0.9,0.1,1.5,1.9,6.4
280,280,127,Toney Douglas\douglto01,PG,27,MIA,27,17,15.2,1.5,3.9,0.394,0.4,1.6,0.279,1.1,2.3,0.475,0.452,0.7,1.0,0.769,0.5,1.7,2.3,1.8,0.5,0.1,0.7,1.7,4.2
281,281,183,Justin Hamilton\hamilju01,C,23,MIA,7,0,9.7,1.3,2.9,0.45,0.4,1.3,0.333,0.9,1.6,0.545,0.525,0.7,0.7,1.0,0.6,0.4,1.0,0.0,0.6,0.0,0.4,1.1,3.7
282,282,195,Udonis Haslem\hasleud01,PF,33,MIA,46,18,14.2,1.6,3.2,0.507,0.0,0.0,,1.6,3.2,0.507,0.507,0.5,1.0,0.568,0.9,2.9,3.8,0.3,0.2,0.3,0.5,1.7,3.8
283,283,226,LeBron James\jamesle01,PF,29,MIA,77,77,37.7,10.0,17.6,0.5670000000000001,1.5,4.0,0.379,8.5,13.6,0.622,0.61,5.7,7.6,0.75,1.1,5.9,6.9,6.3,1.6,0.3,3.5,1.6,27.1
284,284,242,James Jones\jonesja02,SF,33,MIA,20,6,11.8,1.6,3.4,0.456,1.4,2.7,0.519,0.2,0.7,0.214,0.662,0.4,0.6,0.636,0.1,1.1,1.2,0.5,0.2,0.2,0.2,0.3,4.9
285,285,271,Rashard Lewis\lewisra02,SF,34,MIA,60,6,16.2,1.6,3.9,0.415,0.8,2.2,0.343,0.9,1.7,0.51,0.513,0.4,0.6,0.7879999999999999,0.4,1.4,1.8,1.0,0.9,0.1,0.6,1.5,4.5
286,286,272,DeAndre Liggins\liggide01,SG,25,MIA,1,0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
287,287,288,Roger Mason\masonro01,SG,33,MIA,25,2,10.4,1.0,2.7,0.373,0.7,1.9,0.354,0.3,0.8,0.421,0.5,0.3,0.3,1.0,0.0,0.8,0.9,0.8,0.2,0.0,0.4,1.0,3.0
288,288,338,Greg Oden\odengr01,C,26,MIA,23,6,9.2,1.2,2.1,0.551,0.0,0.0,,1.2,2.1,0.551,0.551,0.6,1.0,0.565,1.0,1.3,2.3,0.0,0.3,0.6,0.5,2.3,2.9
289,289,450,Dwyane Wade\wadedw01,SG,32,MIA,54,53,32.9,7.7,14.1,0.545,0.2,0.6,0.281,7.5,13.5,0.557,0.551,3.5,4.8,0.733,1.1,3.4,4.5,4.7,1.5,0.5,3.0,2.0,19.0
290,290,3,Jeff Adrien\adrieje01,PF,27,MIL,28,12,25.2,4.3,8.4,0.515,0.0,0.0,,4.3,8.4,0.515,0.515,2.3,3.4,0.67,2.5,5.3,7.8,1.1,0.6,0.8,1.1,2.6,10.9
291,291,17,Giannis Antetokounmpo\antetgi01,SF,19,MIL,77,23,24.6,2.2,5.4,0.414,0.5,1.5,0.34700000000000003,1.7,3.9,0.44,0.463,1.8,2.6,0.6829999999999999,1.0,3.4,4.4,1.9,0.8,0.8,1.6,2.2,6.8
292,292,74,Caron Butler\butleca01,SF,33,MIL,34,13,24.1,4.0,10.4,0.387,1.6,4.3,0.361,2.5,6.1,0.406,0.462,1.4,1.6,0.8390000000000001,0.5,4.2,4.6,1.6,0.7,0.3,1.5,1.9,11.0
293,293,201,John Henson\hensojo01,PF,23,MIL,70,23,26.5,4.9,9.1,0.5379999999999999,0.0,0.0,0.0,4.9,9.1,0.539,0.5379999999999999,1.3,2.5,0.514,2.4,4.7,7.1,1.6,0.6,1.7,1.6,2.6,11.1
294,294,218,Ersan Ilyasova\ilyaser01,PF,26,MIL,55,47,26.9,4.3,10.5,0.409,0.7,2.4,0.282,3.6,8.1,0.446,0.441,1.9,2.4,0.823,1.9,4.3,6.2,1.3,0.8,0.1,1.1,2.5,11.2
295,295,254,Brandon Knight\knighbr03,PG,22,MIL,72,69,33.3,6.4,15.2,0.422,1.5,4.7,0.325,4.9,10.5,0.466,0.473,3.6,4.5,0.802,0.6,2.9,3.5,4.9,1.0,0.2,2.6,2.0,17.9
296,296,292,O.J. Mayo\mayooj01,SG,26,MIL,52,23,25.9,4.3,10.6,0.407,1.6,4.4,0.37,2.7,6.2,0.433,0.484,1.5,1.7,0.8640000000000001,0.5,1.9,2.4,2.2,0.5,0.3,1.8,2.1,11.7
297,297,301,Khris Middleton\middlkh01,SF,22,MIL,82,64,30.0,4.6,10.4,0.44,1.5,3.5,0.414,3.1,6.9,0.454,0.511,1.4,1.7,0.861,0.7,3.0,3.8,2.1,1.0,0.2,1.5,3.0,12.1
298,298,310,Tony Mitchell\mitchto03,SF,24,MIL,3,0,3.3,1.0,1.7,0.6,0.0,0.3,0.0,1.0,1.3,0.75,0.6,0.0,0.0,,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.0,2.0
299,299,328,Gary Neal\nealga01,SG,29,MIL,30,2,20.2,3.6,9.2,0.39,1.3,3.7,0.36,2.3,5.5,0.41,0.462,1.5,1.8,0.833,0.3,1.4,1.7,1.5,0.2,0.0,1.3,0.9,10.0
300,300,344,Zaza Pachulia\pachuza01,C,29,MIL,53,43,25.0,2.8,6.6,0.4270000000000001,0.0,0.0,0.0,2.8,6.6,0.428,0.4270000000000001,2.1,2.5,0.846,2.7,3.6,6.3,2.6,0.8,0.3,1.7,2.3,7.7
301,301,364,Miroslav Raduljica\radulmi01,C,26,MIL,48,2,9.7,1.4,2.6,0.54,0.0,0.0,,1.4,2.6,0.54,0.54,0.9,1.1,0.818,1.1,1.1,2.3,0.5,0.1,0.3,0.6,1.8,3.8
302,302,370,Luke Ridnour\ridnolu01,PG,32,MIL,36,12,21.2,2.3,6.1,0.384,0.7,1.9,0.368,1.6,4.2,0.391,0.441,0.4,0.5,0.684,0.4,1.3,1.7,3.4,0.6,0.1,1.3,1.5,5.7
303,303,383,Larry Sanders\sandela01,C,25,MIL,23,20,25.4,3.3,7.0,0.469,0.0,0.0,0.0,3.3,7.0,0.472,0.469,1.1,2.4,0.473,2.6,4.6,7.2,0.8,0.8,1.7,1.1,3.2,7.7
304,304,389,Ramon Sessions\sessira01,PG,27,MIL,28,12,32.5,5.0,10.9,0.461,0.7,2.0,0.35700000000000004,4.3,8.9,0.484,0.493,5.1,6.1,0.841,0.6,2.5,3.1,4.8,0.6,0.1,2.0,1.4,15.8
305,305,409,D.J. Stephens\stephdj01,SG,23,MIL,3,0,5.0,1.0,2.3,0.429,0.0,0.0,,1.0,2.3,0.429,0.429,0.3,0.3,1.0,0.3,1.3,1.7,0.0,0.0,0.0,0.0,0.0,2.3
306,306,440,Ekpe Udoh\udohek01,PF,26,MIL,42,14,19.1,1.4,3.4,0.399,0.0,0.0,,1.4,3.4,0.399,0.399,0.7,1.1,0.638,1.5,2.1,3.5,0.7,0.4,1.0,0.9,2.3,3.4
307,307,473,Nate Wolters\woltena01,PG,22,MIL,58,31,22.6,2.9,6.7,0.4370000000000001,0.3,1.1,0.29,2.6,5.6,0.465,0.46,1.0,1.6,0.6559999999999999,0.6,2.0,2.6,3.2,0.6,0.3,1.0,1.2,7.2
308,308,476,Chris Wright\wrighch01,SF,25,MIL,8,0,15.8,2.6,4.4,0.6,0.0,0.1,0.0,2.6,4.3,0.618,0.6,0.8,1.9,0.4,1.3,1.3,2.5,0.6,0.9,0.6,0.6,2.1,6.0
309,309,31,J.J. Barea\bareajo01,PG,29,MIN,79,1,18.6,3.2,8.3,0.387,0.9,2.9,0.316,2.3,5.4,0.426,0.443,1.0,1.3,0.79,0.2,1.7,1.9,3.8,0.3,0.0,1.6,1.6,8.4
310,310,63,Corey Brewer\breweco01,SF,27,MIN,81,81,32.2,4.8,10.0,0.481,0.7,2.6,0.28,4.1,7.4,0.552,0.517,2.0,2.8,0.718,0.8,1.8,2.6,1.7,1.9,0.4,1.3,2.6,12.3
311,311,70,Chase Budinger\budinch01,SF,25,MIN,41,8,18.3,2.4,6.2,0.394,1.0,2.9,0.35,1.4,3.3,0.433,0.476,0.8,1.0,0.821,0.5,2.0,2.5,0.8,0.5,0.0,0.6,1.4,6.7
312,312,108,Dante Cunningham\cunnida01,PF,26,MIN,81,7,20.2,2.9,6.3,0.464,0.0,0.1,0.0,2.9,6.2,0.468,0.464,0.5,0.8,0.5670000000000001,1.4,2.7,4.1,1.0,0.8,0.7,0.5,1.8,6.3
313,313,126,Gorgui Dieng\dienggo01,C,24,MIN,60,15,13.6,1.9,3.8,0.498,0.0,0.0,1.0,1.9,3.8,0.496,0.5,1.0,1.6,0.634,1.7,3.3,5.0,0.7,0.5,0.8,0.9,1.8,4.8
314,314,214,Robbie Hummel\hummero01,SF,24,MIN,53,5,12.4,1.3,3.3,0.379,0.6,1.7,0.36,0.7,1.7,0.398,0.469,0.3,0.3,0.938,0.7,1.8,2.5,0.4,0.3,0.0,0.2,1.1,3.4
315,315,229,Othyus Jeffers\jeffeot01,SG,28,MIN,2,0,6.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.5,1.5,0.0,0.0,0.0,0.5,0.5,1.0
316,316,278,Kevin Love\loveke01,PF,25,MIN,77,77,36.3,8.4,18.5,0.457,2.5,6.6,0.376,6.0,11.9,0.502,0.524,6.8,8.2,0.821,2.9,9.6,12.5,4.4,0.8,0.5,2.5,1.8,26.1
317,317,287,Kevin Martin\martike02,SG,30,MIN,68,68,32.0,6.5,15.0,0.43,1.7,4.4,0.387,4.8,10.7,0.448,0.486,4.5,5.0,0.8909999999999999,0.5,2.5,3.0,1.8,1.0,0.1,1.6,1.8,19.1
318,318,293,Luc Mbah a Moute\mbahalu01,PF,27,MIN,55,2,14.7,1.3,2.9,0.447,0.1,0.3,0.214,1.3,2.7,0.469,0.457,0.7,1.0,0.685,0.9,1.3,2.2,0.4,0.4,0.2,0.7,0.9,3.3
319,319,321,Shabazz Muhammad\muhamsh01,SG,21,MIN,37,0,7.8,1.5,3.4,0.46,0.1,0.3,0.273,1.5,3.1,0.478,0.472,0.7,1.1,0.65,0.6,0.8,1.4,0.2,0.2,0.0,0.4,0.6,3.9
320,320,350,Nikola Pekovic\pekovni01,C,28,MIN,54,54,30.8,7.0,13.0,0.541,0.0,0.0,,7.0,13.0,0.541,0.541,3.4,4.6,0.747,3.8,4.9,8.7,0.9,0.6,0.4,1.6,2.4,17.5
321,321,360,A.J. Price\priceaj01,SG,27,MIN,28,0,3.5,0.7,1.6,0.413,0.2,0.8,0.273,0.5,0.9,0.542,0.478,0.0,0.1,0.0,0.0,0.3,0.4,0.5,0.0,0.0,0.3,0.2,1.6
322,322,379,Ricky Rubio\rubiori01,PG,23,MIN,82,82,32.2,3.1,8.2,0.381,0.5,1.6,0.331,2.6,6.5,0.393,0.413,2.8,3.5,0.802,0.7,3.4,4.2,8.6,2.3,0.1,2.7,2.7,9.5
323,323,393,Alexey Shved\shvedal01,SG,25,MIN,63,0,10.5,1.2,3.8,0.321,0.5,1.6,0.294,0.7,2.1,0.341,0.384,1.1,1.4,0.7559999999999999,0.3,1.0,1.3,1.1,0.4,0.3,0.8,0.6,4.0
324,324,436,Ronny Turiaf\turiaro01,C,31,MIN,31,10,19.5,2.1,3.5,0.598,0.0,0.0,,2.1,3.5,0.598,0.598,0.7,1.6,0.42,1.8,3.8,5.6,0.8,0.3,1.6,0.8,2.1,4.8
325,325,465,Derrick Williams\willide02,PF,22,MIN,11,0,14.7,1.7,4.9,0.35200000000000004,0.2,1.4,0.133,1.5,3.5,0.436,0.37,1.3,1.5,0.875,0.3,2.1,2.4,0.1,0.4,0.4,0.5,0.8,4.9
326,326,5,Alexis Ajinca\ajincal01,C,25,NOP,56,30,17.0,2.4,4.4,0.546,0.0,0.0,0.0,2.4,4.4,0.5479999999999999,0.546,1.0,1.2,0.836,1.7,3.3,4.9,0.7,0.4,0.8,1.1,3.3,5.9
327,327,11,Al-Farouq Aminu\aminual01,SF,23,NOP,80,65,25.6,2.9,6.2,0.474,0.2,0.6,0.271,2.8,5.6,0.496,0.487,1.1,1.7,0.664,1.6,4.6,6.2,1.4,1.0,0.5,1.1,1.8,7.2
